source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3347.4464,1.0,65000.0,9.1481847763,8.5,0.6481845379,20.112680435,16.175172806,22.636535645,19.460050583,19.471244812,-238.1560059,,76.192909241,0.324819684,4.4516572952,125.8000412,2.5964951515,-0.002396063,3347.4462891,519203.375,6753393.5,-2975.677734
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3347.5984,1.0,65000.0,9.1808481216,8.5,0.6808483601,20.052667618,19.525814056,22.467618942,20.038007736,20.041519165,-236.7129211,,76.487136841,0.3038847744,4.2680258751,125.73904419,2.5891046524,-0.002525722,3347.5983887,519203.28125,6753393.5,-2975.798096
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3347.7504,1.0,65000.0,9.2192840576,8.5,0.7192837,20.065055847,19.302181244,22.367124557,19.174646378,19.165857315,-236.7063599,,76.57270813,0.2951886952,4.1445579529,127.25196838,2.5704696178,-0.003282677,3347.7504883,519203.1875,6753393.5,-2975.918457
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3347.9024,1.0,65000.0,9.2291307449,8.5,0.7291306257,20.06883812,20.189588547,22.41614151,27.561820984,27.642950058,-237.2150574,,76.685829163,0.3005433083,4.1158604622,130.00569153,2.5580394268,-0.002415748,3347.9023438,519203.09375,6753393.5,-2976.038818
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3348.0544,1.0,65000.0,9.231590271,8.5,0.731589973,20.093549728,26.214927673,22.727697372,25.434389114,25.39922905,-236.5254211,,76.854072571,0.3161537945,4.2091388702,135.32980347,2.5468566418,-0.002027297,3348.0544434,519203.0,6753393.5,-2976.15918
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3348.2064,1.0,65000.0,9.2121858597,8.5,0.7121857405,21.494277954,27.151233673,24.424196243,24.790222168,24.790588379,-237.316925,,77.330451965,0.3442771733,4.3523197174,140.14601135,2.5254709721,-0.003868504,3348.206543,519202.90625,6753393.5,-2976.279541
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3348.3584,1.0,65000.0,9.1662683487,8.5,0.6662679911,24.47986412,24.508363724,27.433841705,24.423273087,24.419792175,-238.4192963,,80.537796021,0.3836063147,4.4493894577,144.16687012,2.4956851006,-0.007109449,3348.3583984,519202.8125,6753393.5,-2976.399902
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3348.5104,1.0,65000.0,9.1355476379,8.5,0.6355473995,24.274806976,24.50942421,26.729034424,24.447610855,24.448549271,-238.3006897,,86.649734497,0.4145283401,4.5526752472,143.49281311,2.4696691036,-0.00983937,3348.5102539,519202.75,6753393.5,-2976.520264
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3348.6624,1.0,65000.0,9.1272974014,8.5,0.6272972822,22.119228363,24.418264389,24.237468719,24.922954559,24.927345276,-239.4105988,,85.157875061,0.4194391072,4.6746964455,142.52352905,2.4559919834,-0.011089238,3348.6623535,519202.65625,6753393.5,-2976.640625
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3348.8144,1.0,65000.0,9.1254882813,8.5,0.6254891753,21.5860672,25.210178375,23.57400322,26.677047729,26.690412521,-239.058075,,80.525192261,0.3977181315,4.7513346672,143.33477783,2.4602739811,-0.011172441,3348.8144531,519202.5625,6753393.5,-2976.760986
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3348.9664,1.0,65000.0,9.1503391266,8.5,0.6503397226,21.579143524,25.697212219,23.152822495,24.894668579,24.874792099,-237.0469208,,80.152496338,0.3670619428,4.6046309471,138.30799866,2.4850928783,-0.009545145,3348.9665527,519202.46875,6753393.5,-2976.881348
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3349.1184,1.0,65000.0,9.1850137711,8.5,0.6850133538,21.579057693,25.389579773,22.997322083,25.073162079,25.079242706,-237.2723083,,80.226119995,0.3441207111,4.335132122,132.39569092,2.52161479,-0.00526168,3349.1184082,519202.375,6753393.5,-2977.001709
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3349.2704,1.0,65000.0,9.1684045792,8.5,0.6684049964,21.590812683,25.178476334,22.970849991,25.067361832,25.065999985,-238.2696838,,80.224021912,0.3384425044,4.1260685921,127.56600952,2.5523731709,-0.002248032,3349.2702637,519202.28125,6753393.5,-2977.12207
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3349.4224,1.0,65000.0,9.1340065002,8.5,0.6340067983,21.55632019,25.054016113,23.076311111,24.953445435,24.952629089,-240.1719208,,80.148292542,0.3463359475,4.0376234055,128.64604187,2.5630619526,-0.003492651,3349.4223633,519202.1875,6753393.5,-2977.242188
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3349.5744,1.0,65000.0,9.1187553406,8.5,0.6187549829,21.610343933,24.955224991,23.500658035,24.899114609,24.898761749,-239.8280792,,80.099998474,0.3633291125,4.1158137321,135.3661499,2.5693159103,-0.002899475,3349.5744629,519202.125,6753393.5,-2977.362549
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3349.7264,1.0,65000.0,9.1140937805,8.5,0.6140936017,21.582574844,24.404382706,23.278261185,23.976335526,23.967321396,-238.0900574,,80.151184082,0.3706125915,4.2892284393,139.95036316,2.5799667835,0.000796063,3349.7263184,519202.03125,6753394.0,-2977.48291
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3349.8784,1.0,65000.0,9.1159000397,8.5,0.6158999801,20.834575653,25.087091446,21.932096481,23.401960373,23.398361206,-238.1920929,,80.04724884,0.3651669323,4.4506754875,141.58900452,2.5816938877,0.0019871392,3349.878418,519201.9375,6753394.0,-2977.603516
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3350.0304,1.0,65000.0,9.1178255081,8.5,0.6178251505,19.809684753,22.848863602,20.928916931,18.811910629,18.767263412,-238.1842194,,81.318374634,0.3539273143,4.4533166885,141.50128174,2.5786495209,0.0040860893,3350.0305176,519201.84375,6753394.0,-2977.723633
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3350.1824,1.0,65000.0,9.1454515457,8.5,0.6454514861,19.332616806,18.827732086,20.369384766,17.974786758,17.976699829,-237.370575,,79.827560425,0.3448511958,4.4019675255,143.44602966,2.5746190548,0.0063464567,3350.182373,519201.75,6753394.0,-2977.843994
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3350.3344,1.0,65000.0,9.1414232254,8.5,0.6414231062,19.23084259,18.001722336,19.979856491,17.953741074,17.953010559,-238.7237549,,76.022438049,0.3344724476,4.4549498558,144.29727173,2.5780692101,0.0060002627,3350.3344727,519201.65625,6753394.0,-2977.964355
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3350.4864,1.0,65000.0,9.1203784943,8.5,0.6203784347,18.636007309,17.921134949,19.718694687,17.934999466,17.934999466,-239.1289368,,75.025062561,0.3156220615,4.5413227081,142.54443359,2.5872452259,0.0054018372,3350.4863281,519201.59375,6753394.0,-2978.084717
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3350.6384,1.0,65000.0,9.1444740295,8.5,0.6444739103,17.305786133,17.942079544,18.351146698,17.990055084,17.990608215,-239.1441956,,75.049606323,0.2983204722,4.7222504616,138.64767456,2.5936141014,0.0041047246,3350.6384277,519201.5,6753394.0,-2978.205078
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3350.7904,1.0,65000.0,9.1618824005,8.5,0.6618829966,16.511276245,17.878845215,17.433027267,17.292699814,17.286685944,-239.6697845,,75.05065918,0.2887078822,4.7560372353,130.23797607,2.5953872204,0.0008354331,3350.7902832,519201.4375,6753394.0,-2978.325439
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3350.9424,1.0,65000.0,9.1564264297,8.5,0.656426847,16.488384247,17.37594986,17.434129715,16.840682983,16.838071823,-237.7660828,,75.049079895,0.2884926498,4.6380267143,125.84014893,2.5934815407,-0.001212861,3350.9423828,519201.34375,6753394.0,-2978.445801
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3351.0944,1.0,65000.0,9.1531095505,8.5,0.6531099677,16.430505753,16.833185196,16.933250427,16.633413315,16.632026672,-236.8139801,,75.173225403,0.2929031551,4.4357237816,125.62482452,2.5978198051,-0.000597638,3351.0944824,519201.25,6753394.0,-2978.566162
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3351.2464,1.0,65000.0,9.1538925171,8.5,0.6538923383,16.309833527,16.765010834,16.661287308,17.378755569,17.386713028,-236.6589508,,75.225723267,0.2954976261,4.2358155251,124.72799683,2.6000859737,-0.002593701,3351.2463379,519201.15625,6753394.0,-2978.686523
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3351.3984,1.0,65000.0,9.1514692307,8.5,0.6514694691,16.228384018,16.985038757,16.62131691,16.10790062,16.09277153,-237.3472748,,75.15171051,0.2894052565,4.1810879707,124.59741211,2.6028084755,-0.003827297,3351.3984375,519201.0625,6753394.0,-2978.806885
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3351.5504,1.0,65000.0,9.1354932785,8.5,0.6354928017,16.193481445,16.030727386,16.834157944,14.260129929,14.245369911,-238.4877014,,75.172042847,0.2819622159,4.2095623016,123.56812286,2.6058030128,-0.003624409,3351.5505371,519200.96875,6753394.0,-2978.927246
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3351.7024,1.0,65000.0,9.0939359665,8.5,0.5939362049,16.178823471,14.586848259,17.249727249,15.015995979,15.027918816,-239.1707611,,75.178344727,0.2811973691,4.4113049507,123.51451874,2.6003394127,-0.005112073,3351.7023926,519200.875,6753394.0,-2979.047607
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3351.8544,1.0,65000.0,9.0888319016,8.5,0.5888328552,16.07648468,14.88498497,17.021139145,15.478582382,15.479960442,-238.6123657,,75.242523193,0.2921511829,4.6557168961,127.69935608,2.5871112347,-0.006950132,3351.854248,519200.78125,6753394.0,-2979.167969
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3352.0064,1.0,65000.0,9.0966072083,8.5,0.5966074467,15.486956596,15.483819962,15.95463562,15.520872116,15.52091217,-237.8872986,,76.628341675,0.3067496121,4.6560211182,130.77355957,2.5744707584,-0.006251969,3352.0063477,519200.71875,6753394.0,-2979.288086
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3352.1584,1.0,65000.0,9.0812807083,8.5,0.5812809467,14.866802216,15.523433685,15.337913513,15.320474625,15.318709373,-237.838913,,79.080574036,0.323587656,4.4792385101,131.7364502,2.5710120201,-0.004346982,3352.1584473,519200.625,6753394.0,-2979.408691
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3352.3104,1.0,65000.0,9.078669548,8.5,0.5786691904,15.046103477,15.28976059,15.848980904,16.154157639,16.163036346,-238.3677826,,80.603675842,0.3379220665,4.5436329842,139.62477112,2.577527523,-0.003325459,3352.3105469,519200.53125,6753394.0,-2979.529053
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3352.4624,1.0,65000.0,9.0797357559,8.5,0.5797355175,15.276727676,16.193023682,16.114461899,17.813308716,17.827852249,-240.1678162,,80.810630798,0.3415795267,4.8106422424,142.11923218,2.5888700485,0.000315748,3352.4624023,519200.4375,6753394.0,-2979.64917
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3352.6144,1.0,65000.0,9.0811958313,8.5,0.5811958909,15.170622826,17.985139847,15.705633163,18.647373199,18.651666641,-241.0529785,,80.650001526,0.3302808404,5.0334196091,136.49078369,2.5891273022,0.0028228345,3352.6142578,519200.34375,6753394.0,-2979.769531
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3352.7664,1.0,65000.0,9.0867614746,8.5,0.5867613554,15.148158073,18.651664734,15.454447746,18.763339996,18.763244629,-241.3884583,,80.581100464,0.3147703409,4.8888158798,135.67372131,2.5815145969,0.0002952755,3352.7663574,519200.25,6753394.0,-2979.889893
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3352.9184,1.0,65000.0,9.1215019226,8.5,0.6215015054,15.144715309,18.132833481,15.380503654,14.039011955,13.991523743,-240.0551147,,80.454330444,0.3153220415,4.6133985519,137.37969971,2.5785937309,-0.001751969,3352.918457,519200.15625,6753394.5,-2980.010254
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3353.0704,1.0,65000.0,9.1051073074,8.5,0.6051074862,15.085688591,15.128786087,15.286594391,12.496497154,12.496120453,-238.3010101,,80.309188843,0.3227023482,4.5829868317,138.26742554,2.5864744186,-0.000146457,3353.0703125,519200.09375,6753394.5,-2980.130615
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3353.2224,1.0,65000.0,9.0522422791,8.5,0.5522428155,14.796433449,12.485578537,15.093049049,14.947720528,14.973922729,-238.381073,,80.245147705,0.3236734867,4.6710772514,134.45132446,2.5972669125,-8.3465e-05,3353.2224121,519200.0,6753394.5,-2980.250977
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3353.3744,1.0,65000.0,9.0445184708,8.5,0.5445182323,14.473987579,14.178303719,14.755158424,16.565187454,16.573833466,-238.7893677,,79.335044861,0.3119543195,4.6647191048,130.46949768,2.6036701202,-0.001310236,3353.3745117,519199.90625,6753394.5,-2980.371338
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3353.5264,1.0,65000.0,9.022649765,8.5,0.5226493478,15.024829865,16.835977554,15.664523125,18.044063568,18.057016373,-239.2913361,,76.811416626,0.3041642904,4.5279445648,129.17990112,2.6122710705,-0.000486089,3353.5263672,519199.8125,6753394.5,-2980.491699
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3353.6784,1.0,65000.0,8.9383831024,8.5,0.438383311,15.749631882,17.961114883,16.22429657,19.342981339,19.352556229,-238.9379883,,75.837524414,0.3033154905,4.4040641785,125.18490601,2.6167564392,-0.000886352,3353.6784668,519199.71875,6753394.5,-2980.612061
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3353.8304,1.0,65000.0,8.8527460098,8.5,0.3527464271,15.705300331,19.191936493,15.812604904,18.35382843,18.339860916,-237.8257904,,76.567710876,0.3003685176,4.3556470871,124.98497009,2.617125988,-0.002411811,3353.8303223,519199.625,6753394.5,-2980.732422
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3353.9824,1.0,65000.0,8.8371944427,8.5,0.3371941745,15.735980988,18.721834183,15.994055748,17.617786407,17.614677429,-238.4562073,,76.246582031,0.2934792638,4.234131813,128.69570923,2.6165904999,-0.002694488,3353.9824219,519199.53125,6753394.5,-2980.852783
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3354.1344,1.0,65000.0,8.8192281723,8.5,0.3192281127,15.764158249,17.466882706,16.366891861,17.290063858,17.287599564,-238.8469543,,75.941078186,0.2933501303,4.0187735558,128.34196472,2.6157505512,-0.002067192,3354.1345215,519199.46875,6753394.5,-2980.973145
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3354.2864,1.0,65000.0,8.800447464,8.5,0.300447017,15.777934074,17.302894592,16.359050751,16.750171661,16.745162964,-237.2204742,,75.843307495,0.3009629846,4.0204873085,123.58836365,2.6190590858,-0.000210236,3354.286377,519199.375,6753394.5,-2981.093506
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3354.4384,1.0,65000.0,8.7876415253,8.5,0.2876407206,15.790586472,16.691320419,15.895586014,16.715003967,16.716438293,-238.3228302,,75.83543396,0.3290994763,4.0738282204,121.9274826,2.6187756062,0.0018496064,3354.4384766,519199.28125,6753394.5,-2981.213867
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3354.5904,1.0,65000.0,8.8045339584,8.5,0.3045339882,15.793225288,16.732667923,15.982891083,16.884117126,16.885446548,-239.6323853,,76.199211121,0.355712086,4.1170845032,123.81278992,2.6107373238,0.0039427825,3354.590332,519199.1875,6753394.5,-2981.333984
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3354.7424,1.0,65000.0,8.8254585266,8.5,0.3254588544,15.826854706,17.355606079,16.123950958,20.672704697,20.707889557,-239.6166382,,77.99055481,0.3694905639,4.1885251999,126.60862732,2.5998904705,0.0041700788,3354.7424316,519199.09375,6753394.5,-2981.454346
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3354.8944,1.0,65000.0,8.8251829147,8.5,0.3251824975,15.846324921,19.440021515,15.816872597,17.58250618,17.535516739,-237.8151245,,78.754859924,0.3618456721,4.4486551285,130.04837036,2.6002004147,0.0049916012,3354.8945313,519199.0,6753394.5,-2981.574951
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3355.0464,1.0,65000.0,8.8182220459,8.5,0.3182220459,15.422130585,17.991790771,15.51783371,14.25774765,14.239847183,-237.2475433,,76.109184265,0.3481081426,4.7474374771,125.78646088,2.6144890785,0.0070598428,3355.0463867,519198.90625,6753394.5,-2981.695068
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3355.1984,1.0,65000.0,8.807100296,8.5,0.307100296,15.58886528,14.618706703,15.988519669,19.0611763,19.121648788,-237.5167389,,73.883071899,0.3376275599,4.7927961349,121.27566528,2.6224825382,0.0079653542,3355.1982422,519198.8125,6753394.5,-2981.81543
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3355.3504,1.0,65000.0,8.7915534973,8.5,0.2915535271,16.280334473,18.794031143,16.968301773,21.8471241,21.854560852,-239.6663361,,73.546325684,0.3185477853,4.6692771912,120.83144379,2.6209461689,0.0057632546,3355.3503418,519198.75,6753394.5,-2981.935791
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3355.5024,1.0,65000.0,8.7966814041,8.5,0.2966809273,15.81058979,22.08672142,16.598939896,21.593549728,21.587757111,-240.2823181,,73.276374817,0.2985448837,4.5879917145,120.18410492,2.6192290783,0.0036818897,3355.5024414,519198.65625,6753394.5,-2982.056396
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3355.6544,1.0,65000.0,8.8112735748,8.5,0.3112732768,15.652136803,21.565839767,16.632314682,20.753555298,20.746423721,-239.3498993,,73.140945435,0.2797196805,4.5438394547,120.65298462,2.618945837,0.0022677165,3355.6542969,519198.5625,6753394.5,-2982.176514
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3355.8064,1.0,65000.0,8.8072328568,8.5,0.3072325289,15.610442162,21.013595581,16.46512413,19.798976898,19.791091919,-240.0233002,,73.220336914,0.2688010335,4.3859181404,120.23623657,2.6166963577,0.0015813649,3355.8063965,519198.46875,6753395.0,-2982.296875
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3355.9584,1.0,65000.0,8.7981729507,8.5,0.2981732786,15.568127632,19.665151596,16.493465424,18.30739212,18.293722153,-239.4707947,,72.967063904,0.2601191401,4.3498139381,117.80632019,2.610272646,0.0006086614,3355.9584961,519198.375,6753395.0,-2982.417236
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3356.1104,1.0,65000.0,8.8187084198,8.5,0.3187090158,15.543488503,17.571126938,16.842441559,15.702766418,15.678822517,-238.9001007,,73.413383484,0.2627708614,4.4033269882,122.58301544,2.6068015099,-0.000759055,3356.1105957,519198.28125,6753395.0,-2982.537598
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3356.2624,1.0,65000.0,8.8284025192,8.5,0.3284033537,15.5405159,16.353490829,16.840246201,15.521384239,15.529493332,-238.4637451,,74.859580994,0.2699320316,4.4789075851,129.14778137,2.6074399948,-0.00032021,3356.2624512,519198.1875,6753395.0,-2982.657959
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3356.4144,1.0,65000.0,8.8283042908,8.5,0.3283043206,15.424338341,15.471801758,16.57138443,16.484354019,16.491926193,-237.8490753,,75.119812012,0.2734695673,4.4338235855,134.03871155,2.6100366116,0.0007908137,3356.4143066,519198.125,6753395.0,-2982.77832
